"DOI","Authors","Year","Species","Organism Group","Environment","Life Stage","In vitro/in vivo","Sex","Estimated Body Length (cm)","Estimated Maximum Ingestible Size (mm)","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Recovery (Days)","Acute/Chronic","Number of Doses","Replicates","Sample Size","Dosing Frequency","Chemicals Added","Added Chemical Dose (nominal)","Added Chemical Dose (measured)","Plotted Dose Values","Unaligned Dose Values","Dose Metric","Alignment","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Cell or Tissue","Effect Metric","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Particle Width (μm)","Size Category","Particle Surface Area (μm^2)","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Uptake Validation Method","Tissue Distribution","Organisms Fed?"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.0037885592166266523,1784.9152496287327,"Particles/mL","Volume","No","Not Reported","Fitness","Growth","Body Length","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.03788559216626652,17849.152496287326,"Particles/mL","Volume","No","Not Reported","Fitness","Growth","Body Length","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.18942796083133262,89245.76248143663,"Particles/mL","Volume","No","Not Reported","Fitness","Growth","Body Length","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.37885592166266524,178491.52496287326,"Particles/mL","Volume","No","Not Reported","Fitness","Growth","Body Length","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,1.8942796083133258,892457.6248143662,"Particles/mL","Volume","No","Not Reported","Fitness","Growth","Body Length","Organism","Not Reported","HONEC","Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,3.788559216626652e-6,1.7849152496287324,"Particles/mL","Volume","No","Not Reported","Fitness","Growth","Body Length","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,3.788559216626652e-5,17.849152496287328,"Particles/mL","Volume","No","Not Reported","Fitness","Growth","Body Length","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,3.788559216626652e-4,178.49152496287326,"Particles/mL","Volume","No","Not Reported","Fitness","Growth","Body Length","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.0037885592166266523,1784.9152496287327,"Particles/mL","Volume","No","Not Reported","Fitness","Growth","Body Length","Organism","Not Reported","NOEC","Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.03788559216626652,17849.152496287326,"Particles/mL","Volume","Yes","decrease","Fitness","Growth","Body Length","Organism","Not Reported","LOEC","Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.18942796083133262,89245.76248143663,"Particles/mL","Volume","Yes","decrease","Fitness","Growth","Body Length","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.37885592166266524,178491.52496287326,"Particles/mL","Volume","Yes","decrease","Fitness","Growth","Body Length","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,1.8942796083133258,892457.6248143662,"Particles/mL","Volume","Yes","decrease","Fitness","Growth","Body Length","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,3.788559216626652e-6,1.7849152496287324,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,3.788559216626652e-5,17.849152496287328,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,3.788559216626652e-4,178.49152496287326,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.0037885592166266523,1784.9152496287327,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.03788559216626652,17849.152496287326,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.18942796083133262,89245.76248143663,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.37885592166266524,178491.52496287326,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,1.8942796083133258,892457.6248143662,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported","HONEC","Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,3.788559216626652e-6,1.7849152496287324,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,3.788559216626652e-5,17.849152496287328,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,3.788559216626652e-4,178.49152496287326,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.0037885592166266523,1784.9152496287327,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.03788559216626652,17849.152496287326,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
"10.1007/s13273-021-00162-5","Kim & Rhee",2021,"Moina macrocopa","Crustacea","Freshwater","early","In Vivo","Not Reported",NA,NA,"Particle Only","water","No","Yes","No","artificial_medium","Not Reported","Not Reported",NA,NA,20,NA,NA,14,NA,"Acute",8,"10","1",3.5,"Not Reported",0,NA,0.18942796083133262,89245.76248143663,"Particles/mL","Volume","No","Not Reported","Fitness","Development","Number of Molts","Organism","Not Reported",NA,"Polystyrene","Sphere",1.07,"estimated",NA,NA,NA,NA,1,1,"1µm < 100µm",3.1415926535897927,0.5235987755982988,5.602506898901799e-10,"No","No","No","No","commercial","No","No","not_cleaned","none","No","No","Not Evaluated","Yes","microscopy flourescent particles","gut","Yes"
